,Room,Time,Assoc,Auth
30,B004,1447388368,0,0
31,B004,1447388666,0,0
32,B004,1447388967,0,0
21,B004,1446712238,10,10
22,B004,1446712552,16,15
23,B004,1446712858,38,35
24,B004,1446713171,72,72
25,B004,1446713491,101,99
26,B004,1446713811,147,145
27,B004,1446714130,206,206
28,B004,1446714426,228,227
29,B004,1446714715,226,224
30,B004,1446715005,224,222
31,B004,1446715306,228,226
32,B004,1446715610,229,229
21,B003,1446946468,0,0
22,B003,1446946767,0,0
23,B003,1446947069,0,0
24,B003,1446947369,0,0
25,B003,1446947615,0,0
26,B003,1446947971,0,0
27,B003,1446948273,0,0
28,B003,1446948572,0,0
29,B003,1446948872,0,0
30,B003,1446949173,0,0
31,B003,1446949473,0,0
32,B003,1446949775,0,0
21,B003,1447561819,0,0
22,B003,1447562121,0,0
23,B003,1447562420,0,0
24,B003,1447562722,0,0
25,B003,1447563023,0,0
26,B003,1447563323,0,0
27,B003,1447563624,0,0
28,B003,1447563925,0,0
29,B003,1447564225,0,0
30,B003,1447564527,0,0
31,B003,1447564827,0,0
32,B003,1447565128,0,0
21,B002,1447734632,0,0
22,B002,1447734934,0,0
23,B002,1447735235,0,0
24,B002,1447735535,0,0
25,B002,1447735835,0,0
26,B002,1447736139,0,0
27,B002,1447736441,0,0
28,B002,1447736744,0,0
29,B002,1447737044,0,0
30,B002,1447737344,0,0
31,B002,1447737646,0,0
32,B002,1447737946,0,0
21,B002,1447371099,0,0
22,B002,1447371401,0,0
23,B002,1447371699,0,0
24,B002,1447372001,0,0
25,B002,1447372307,0,0
26,B002,1447372608,0,0
27,B002,1447372923,0,0
28,B002,1447373226,0,0
29,B002,1447373600,0,0
30,B002,1447373922,0,0
31,B002,1447374221,0,0
32,B002,1447374525,0,0
21,B002,1447133435,0,0
22,B002,1447133735,0,0
23,B002,1447134038,0,0
24,B002,1447134344,0,0
25,B002,1447134658,0,0
26,B002,1447134942,0,0
27,B002,1447135244,0,0
28,B002,1447135545,0,0
29,B002,1447135844,0,0
30,B002,1447136148,0,0
31,B002,1447136447,0,0
32,B002,1447136749,0,0
21,B004,1447623252,0,0
22,B004,1447623554,0,0
23,B004,1447623856,0,0
24,B004,1447624157,0,0
25,B004,1447624459,0,0
26,B004,1447624766,0,0
27,B004,1447625067,0,0
28,B004,1447625366,0,0
29,B004,1447625667,0,0
30,B004,1447625966,0,0
31,B004,1447626278,0,0
32,B004,1447626573,0,0
21,B003,1446921199,0,0
22,B003,1446921498,0,0
23,B003,1446921803,0,0
24,B003,1446922101,0,0
25,B003,1446922399,0,0
26,B003,1446922703,0,0
27,B003,1446923006,0,0
28,B003,1446923305,0,0
29,B003,1446923605,0,0
30,B003,1446923905,0,0
31,B003,1446924205,0,0
32,B003,1446924508,0,0
21,B002,1446946468,0,0
22,B002,1446946767,0,0
23,B002,1446947069,0,0
24,B002,1446947369,0,0
25,B002,1446947615,0,0
26,B002,1446947971,0,0
27,B002,1446948273,0,0
28,B002,1446948572,0,0
29,B002,1446948872,0,0
30,B002,1446949173,0,0
31,B002,1446949473,0,0
32,B002,1446949775,0,0
21,B002,1446690804,0,0
22,B002,1446691115,0,0
23,B002,1446691411,0,0
24,B002,1446691718,0,0
25,B002,1446692009,0,0
26,B002,1446692311,0,0
27,B002,1446692613,0,0
28,B002,1446692915,0,0
29,B002,1446693215,0,0
30,B002,1446693518,0,0
31,B002,1446693817,0,0
32,B002,1446694121,0,0
21,B003,1447644630,0,0
22,B003,1447644932,0,0
23,B003,1447645231,0,0
24,B003,1447645532,0,0
25,B003,1447645835,0,0
26,B003,1447646135,0,0
27,B003,1447646438,0,0
28,B003,1447646738,0,0
29,B003,1447647037,0,0
30,B003,1447647339,0,0
31,B003,1447647639,0,0
32,B003,1447647941,0,0
20,B002,1446654880,21,21
21,B002,1446655189,21,21
22,B002,1446655504,21,21
23,B002,1446655752,20,20
24,B002,1446656116,18,18
25,B002,1446656430,18,18
26,B002,1446656730,15,15
27,B002,1446657029,15,15
28,B002,1446657321,16,16
29,B002,1446657617,15,15
30,B002,1446657920,12,12
21,B003,1447014857,0,0
22,B003,1447015153,0,0
23,B003,1447015456,0,0
24,B003,1447015760,0,0
25,B003,1447016063,0,0
26,B003,1447016362,0,0
27,B003,1447016662,0,0
28,B003,1447016964,0,0
29,B003,1447017262,0,0
30,B003,1447017566,0,0
31,B003,1447017867,0,0
32,B003,1447018166,0,0
21,B004,1446611638,0,0
22,B004,1446611938,0,0
23,B004,1446612240,0,0
24,B004,1446612539,0,0
25,B004,1446612841,0,0
26,B004,1446613142,0,0
27,B004,1446613442,0,0
28,B004,1446613743,0,0
29,B004,1446614045,0,0
30,B004,1446614350,0,0
31,B004,1446614649,0,0
32,B004,1446614950,0,0
21,B003,1446593578,0,0
22,B003,1446593881,0,0
23,B003,1446594178,0,0
24,B003,1446594475,0,0
25,B003,1446594778,0,0
26,B003,1446595078,0,0
27,B003,1446595393,0,0
28,B003,1446595692,0,0
29,B003,1446595992,0,0
30,B003,1446596293,0,0
31,B003,1446596594,0,0
32,B003,1446596907,0,0
21,B004,1447489846,0,0
22,B004,1447490147,0,0
23,B004,1447490448,0,0
24,B004,1447490768,0,0
25,B004,1447491068,0,0
26,B004,1447491357,0,0
27,B004,1447491661,0,0
28,B004,1447491963,0,0
29,B004,1447492262,0,0
30,B004,1447492564,0,0
31,B004,1447492866,0,0
32,B004,1447493166,0,0
21,B004,1447526029,0,0
22,B004,1447526328,0,0
23,B004,1447526642,0,0
24,B004,1447526944,0,0
25,B004,1447527223,0,0
26,B004,1447527531,0,0
27,B004,1447527828,0,0
28,B004,1447528130,0,0
29,B004,1447528430,0,0
30,B004,1447528731,0,0
31,B004,1447529028,0,0
32,B004,1447529333,0,0
20,B003,1446950074,0,0
21,B003,1446950376,0,0
22,B003,1446950677,0,0
23,B003,1446950982,0,0
24,B003,1446951279,0,0
25,B003,1446951579,0,0
26,B003,1446951881,0,0
27,B003,1446952181,0,0
28,B003,1446952483,0,0
29,B003,1446952796,0,0
30,B003,1446953114,0,0
21,B003,1446579115,0,0
22,B003,1446579416,0,0
23,B003,1446579714,0,0
24,B003,1446580016,0,0
25,B003,1446580315,0,0
26,B003,1446580621,0,0
27,B003,1446580923,0,0
28,B003,1446581222,0,0
29,B003,1446581522,0,0
30,B003,1446581826,0,0
31,B003,1446582123,0,0
32,B003,1446582428,0,0
21,B004,1446643894,16,16
22,B004,1446644211,13,13
23,B004,1446644509,10,10
24,B004,1446644824,11,11
25,B004,1446645145,8,8
26,B004,1446645482,9,9
27,B004,1446645817,12,12
28,B004,1446646099,10,10
29,B004,1446646370,12,12
30,B004,1446646656,11,11
31,B004,1446646960,7,7
32,B004,1446647262,11,11
21,B002,1447583486,0,0
22,B002,1447583788,0,0
23,B002,1447584006,0,0
24,B002,1447584391,0,0
25,B002,1447584690,0,0
26,B002,1447584992,0,0
27,B002,1447585295,0,0
28,B002,1447585596,0,0
29,B002,1447585896,0,0
30,B002,1447586197,0,0
31,B002,1447586502,0,0
32,B002,1447586799,0,0
21,B003,1447309937,0,0
22,B003,1447310235,0,0
23,B003,1447310537,0,0
24,B003,1447310840,0,0
25,B003,1447311143,0,0
26,B003,1447311442,0,0
27,B003,1447311747,0,0
28,B003,1447312048,0,0
29,B003,1447312352,0,0
30,B003,1447312655,0,0
31,B003,1447312954,0,0
32,B003,1447313259,0,0
20,B004,1447237830,1,1
21,B004,1447238133,2,2
22,B004,1447238440,4,4
23,B004,1447238751,8,8
24,B004,1447239103,8,8
25,B004,1447239427,13,13
26,B004,1447240091,52,52
27,B004,1447240289,47,47
28,B004,1447240579,46,46
29,B004,1447240892,48,48
30,B004,1447241187,51,51
21,B002,1447068654,9,8
22,B002,1447068960,8,8
23,B002,1447069261,9,9
24,B002,1447069581,11,11
25,B002,1447069902,11,11
26,B002,1447070245,22,22
27,B002,1447070563,20,19
28,B002,1447070849,15,15
29,B002,1447071130,13,13
30,B002,1447071424,15,15
31,B002,1447071743,17,17
32,B002,1447072035,17,17
20,B002,1446622497,0,0
21,B002,1446622798,0,0
22,B002,1446623104,0,0
23,B002,1446623408,0,0
24,B002,1446623706,0,0
25,B002,1446624009,0,0
26,B002,1446624318,0,0
27,B002,1446624619,0,0
28,B002,1446624924,1,1
29,B002,1446625226,0,0
30,B002,1446625542,0,0
21,B004,1446928417,0,0
22,B004,1446928718,0,0
23,B004,1446929018,0,0
24,B004,1446929317,0,0
25,B004,1446929618,0,0
26,B004,1446929921,0,0
27,B004,1446930221,0,0
28,B004,1446930522,0,0
29,B004,1446930822,0,0
30,B004,1446931123,0,0
31,B004,1446931425,0,0
32,B004,1446931725,0,0
21,B002,1446557558,14,14
22,B002,1446557870,15,15
23,B002,1446558175,16,16
24,B002,1446558484,19,19
25,B002,1446558810,29,29
26,B002,1446559136,21,21
27,B002,1446559459,32,32
28,B002,1446559759,46,46
29,B002,1446560017,47,47
30,B002,1446560312,48,48
31,B002,1446560612,48,48
32,B002,1446560926,51,51
21,B002,1447558213,0,0
22,B002,1447558515,0,0
23,B002,1447558814,0,0
24,B002,1447559114,0,0
25,B002,1447559416,0,0
26,B002,1447559716,0,0
27,B002,1447560017,0,0
28,B002,1447560317,0,0
29,B002,1447560618,0,0
30,B002,1447560923,0,0
31,B002,1447561219,0,0
32,B002,1447561520,0,0
21,B003,1447255868,2,2
22,B003,1447256172,2,2
23,B003,1447256482,2,2
24,B003,1447256797,4,4
25,B003,1447257109,4,4
26,B003,1447257464,4,4
27,B003,1447257759,4,4
28,B003,1447258046,11,11
29,B003,1447258324,15,15
30,B003,1447258615,19,19
31,B003,1447258914,21,20
32,B003,1447259210,22,22
21,B004,1447583486,0,0
22,B004,1447583788,0,0
23,B004,1447584006,0,0
24,B004,1447584391,0,0
25,B004,1447584690,0,0
26,B004,1447584992,0,0
27,B004,1447585295,0,0
28,B004,1447585596,0,0
29,B004,1447585896,0,0
30,B004,1447586197,0,0
31,B004,1447586502,0,0
32,B004,1447586799,0,0
20,B002,1447198478,0,0
21,B002,1447198777,0,0
22,B002,1447199075,0,0
23,B002,1447199381,0,0
24,B002,1447199684,0,0
25,B002,1447199984,0,0
26,B002,1447200329,0,0
27,B002,1447200597,0,0
28,B002,1447200910,0,0
29,B002,1447201197,0,0
30,B002,1447201504,0,0
21,B002,1447029010,0,0
22,B002,1447029310,0,0
23,B002,1447029610,0,0
24,B002,1447029912,0,0
25,B002,1447030212,0,0
26,B002,1447030514,0,0
27,B002,1447030814,0,0
28,B002,1447031113,0,0
29,B002,1447031418,0,0
30,B002,1447031714,0,0
31,B002,1447032017,0,0
32,B002,1447032316,0,0
21,B003,1447702381,0,0
22,B003,1447702683,0,0
23,B003,1447702985,0,0
24,B003,1447703290,0,0
25,B003,1447703588,0,0
26,B003,1447703768,0,0
27,B003,1447704190,0,0
28,B003,1447704495,0,0
29,B003,1447704795,0,0
30,B003,1447705097,0,0
31,B003,1447705398,0,0
32,B003,1447705693,0,0
18,B004,1447284928,0,0
19,B004,1447285224,0,0
20,B004,1447285519,0,0
21,B004,1447285825,0,0
22,B004,1447286129,0,0
23,B004,1447286432,0,0
24,B004,1447286742,0,0
25,B004,1447287030,0,0
26,B004,1447287897,0,0
20,B004,1447471970,0,0
21,B004,1447472376,0,0
22,B004,1447472677,0,0
23,B004,1447472978,0,0
24,B004,1447473280,0,0
25,B004,1447473579,0,0
26,B004,1447473881,0,0
27,B004,1447474181,0,0
28,B004,1447474483,0,0
29,B004,1447474790,0,0
30,B004,1447475091,0,0
20,B002,1447335282,6,6
21,B002,1447335588,6,6
22,B002,1447335895,6,6
23,B002,1447336215,9,9
24,B002,1447336551,17,17
25,B002,1447336877,28,28
26,B002,1447337183,21,21
27,B002,1447337435,29,29
28,B002,1447337720,31,31
29,B002,1447338028,29,29
30,B002,1447338321,27,27
21,B003,1447007617,0,0
22,B003,1447007919,0,0
23,B003,1447008220,0,0
24,B003,1447008525,0,0
25,B003,1447008830,0,0
26,B003,1447009122,0,0
27,B003,1447009425,0,0
28,B003,1447009728,0,0
29,B003,1447010036,0,0
30,B003,1447010334,0,0
31,B003,1447010636,0,0
32,B003,1447010936,0,0
21,B002,1447151427,24,24
22,B002,1447151707,27,27
23,B002,1447152039,28,28
24,B002,1447152325,26,26
25,B002,1447152628,28,28
26,B002,1447152957,25,25
27,B002,1447153337,18,18
28,B002,1447153600,18,18
29,B002,1447153866,20,19
30,B002,1447154189,20,20
31,B002,1447154454,19,19
32,B002,1447154801,18,18
21,B002,1447039843,0,0
22,B002,1447040142,0,0
23,B002,1447040444,0,0
24,B002,1447040745,0,0
25,B002,1447041047,0,0
26,B002,1447041348,0,0
27,B002,1447041648,0,0
28,B002,1447041947,0,0
29,B002,1447042248,0,0
30,B002,1447042548,0,0
31,B002,1447042854,0,0
32,B002,1447043156,0,0
20,B004,1447414453,34,34
21,B004,1447414765,37,37
22,B004,1447415046,36,36
23,B004,1447415360,37,37
24,B004,1447415676,38,37
25,B004,1447416004,18,18
26,B004,1447416298,4,4
27,B004,1447416591,1,1
28,B004,1447416884,1,1
29,B004,1447417181,3,3
30,B004,1447417521,5,5
21,B002,1447439564,0,0
22,B002,1447439862,0,0
23,B002,1447440164,0,0
24,B002,1447440466,0,0
25,B002,1447440767,0,0
26,B002,1447441071,0,0
27,B002,1447441370,0,0
28,B002,1447441671,0,0
29,B002,1447441969,0,0
30,B002,1447442270,1,1
31,B002,1447442572,0,0
32,B002,1447442871,0,0
21,B004,1447104806,0,0
22,B004,1447105105,0,0
23,B004,1447105405,0,0
24,B004,1447105704,0,0
25,B004,1447106008,0,0
26,B004,1447106310,0,0
27,B004,1447106621,0,0
28,B004,1447106927,0,0
29,B004,1447107221,0,0
30,B004,1447107524,0,0
31,B004,1447107882,0,0
32,B004,1447108130,0,0
20,B003,1446532489,1,1
21,B003,1446532789,0,0
22,B003,1446533091,1,1
23,B003,1446533393,0,0
24,B003,1446533690,0,0
25,B003,1446533996,0,0
26,B003,1446534299,0,0
27,B003,1446534601,0,0
28,B003,1446534902,0,0
29,B003,1446535205,0,0
30,B003,1446535504,0,0
21,B004,1446989531,0,0
22,B004,1446989839,0,0
23,B004,1446990140,0,0
24,B004,1446990438,0,0
25,B004,1446990739,0,0
26,B004,1446991040,0,0
27,B004,1446991340,0,0
28,B004,1446991657,0,0
29,B004,1446992003,0,0
30,B004,1446992248,0,0
31,B004,1446992548,0,0
32,B004,1446992860,0,0
21,B004,1446507184,0,0
22,B004,1446507492,0,0
23,B004,1446507782,0,0
24,B004,1446508084,0,0
25,B004,1446508386,0,0
26,B004,1446508685,0,0
27,B004,1446508994,0,0
28,B004,1446509308,0,0
29,B004,1446509599,0,0
30,B004,1446509902,0,0
31,B004,1446510282,0,0
32,B004,1446510511,0,0
21,B004,1446726643,49,49
22,B004,1446726971,50,50
23,B004,1446727307,52,52
24,B004,1446727604,59,59
25,B004,1446727928,44,44
26,B004,1446728271,32,32
27,B004,1446728590,69,69
28,B004,1446728886,90,90
29,B004,1446729150,100,100
30,B004,1446729441,99,98
31,B004,1446729749,99,99
32,B004,1446730050,103,101
21,B003,1447741866,1,1
22,B003,1447742170,0,0
23,B003,1447742471,0,0
24,B003,1447742770,0,0
25,B003,1447743073,0,0
26,B003,1447743374,0,0
27,B003,1447743681,0,0
28,B003,1447743980,0,0
29,B003,1447744285,0,0
30,B003,1447744586,0,0
31,B003,1447744889,0,0
32,B003,1447745188,0,0
21,B003,1447108435,0,0
22,B003,1447108742,0,0
23,B003,1447109069,0,0
24,B003,1447109344,0,0
25,B003,1447109642,0,0
26,B003,1447109941,0,0
27,B003,1447110239,0,0
28,B003,1447110540,0,0
29,B003,1447110837,0,0
30,B003,1447111139,0,0
31,B003,1447111445,0,0
32,B003,1447111741,0,0
21,B003,1447605180,0,0
22,B003,1447605483,0,0
23,B003,1447605782,0,0
24,B003,1447606085,0,0
25,B003,1447606388,0,0
26,B003,1447606686,0,0
27,B003,1447606989,0,0
28,B003,1447607290,0,0
29,B003,1447607590,0,0
30,B003,1447607893,0,0
31,B003,1447608189,0,0
32,B003,1447608494,0,0
21,B002,1447216290,0,0
22,B002,1447216589,0,0
23,B002,1447216890,0,0
24,B002,1447217191,0,0
25,B002,1447217492,0,0
26,B002,1447217792,0,0
27,B002,1447218098,0,0
28,B002,1447218400,0,0
29,B002,1447218699,0,0
30,B002,1447219002,0,0
31,B002,1447219303,0,0
32,B002,1447219603,0,0
21,B003,1447623252,0,0
22,B003,1447623554,0,0
23,B003,1447623856,0,0
24,B003,1447624157,0,0
25,B003,1447624459,0,0
26,B003,1447624766,0,0
27,B003,1447625067,0,0
28,B003,1447625366,0,0
29,B003,1447625667,0,0
30,B003,1447625966,0,0
31,B003,1447626278,0,0
32,B003,1447626573,0,0
21,B003,1447360465,0,0
22,B003,1447360759,0,0
23,B003,1447361063,0,0
24,B003,1447361358,0,0
25,B003,1447361660,0,0
26,B003,1447361972,0,0
27,B003,1447362263,0,0
28,B003,1447362566,0,0
29,B003,1447362866,0,0
30,B003,1447363168,0,0
31,B003,1447363466,0,0
32,B003,1447363769,0,0
21,B004,1447428712,5,5
22,B004,1447429014,5,5
23,B004,1447429329,2,2
24,B004,1447429621,2,2
25,B004,1447429925,1,1
26,B004,1447430231,1,1
27,B004,1447430536,1,1
28,B004,1447430839,0,0
29,B004,1447431136,0,0
30,B004,1447431437,1,1
31,B004,1447431735,0,0
32,B004,1447432042,0,0
21,B002,1447446781,0,0
22,B002,1447447083,0,0
23,B002,1447447383,0,0
24,B002,1447447683,0,0
25,B002,1447447984,0,0
26,B002,1447448285,0,0
27,B002,1447448589,0,0
28,B002,1447448889,0,0
29,B002,1447449188,0,0
30,B002,1447449490,0,0
31,B002,1447449792,0,0
32,B002,1447450092,0,0
20,B002,1446651225,5,5
21,B002,1446651529,6,6
22,B002,1446651842,7,7
23,B002,1446652154,6,6
24,B002,1446652490,6,6
25,B002,1446652814,9,9
26,B002,1446653138,9,9
27,B002,1446653391,15,14
28,B002,1446653682,15,15
29,B002,1446653974,19,19
30,B002,1446654269,19,19
21,B002,1446521643,0,0
22,B002,1446521940,0,0
23,B002,1446522243,0,0
24,B002,1446522542,0,0
25,B002,1446522844,0,0
26,B002,1446523146,0,0
27,B002,1446523448,0,0
28,B002,1446523747,0,0
29,B002,1446524047,0,0
30,B002,1446524349,0,0
31,B002,1446524649,0,0
32,B002,1446524951,0,0
21,B004,1447191223,0,0
22,B004,1447191524,0,0
23,B004,1447191824,0,0
24,B004,1447192123,0,0
25,B004,1447192422,0,0
26,B004,1447192726,0,0
27,B004,1447193030,0,0
28,B004,1447193333,0,0
29,B004,1447193636,0,0
30,B004,1447193959,0,0
31,B004,1447194277,0,0
32,B004,1447194567,0,0
21,B004,1447209063,0,0
22,B004,1447209353,0,0
23,B004,1447209675,0,0
24,B004,1447209965,0,0
25,B004,1447210268,0,0
26,B004,1447210568,0,0
27,B004,1447210876,0,0
28,B004,1447211170,0,0
29,B004,1447211476,0,0
30,B004,1447211771,0,0
31,B004,1447212073,0,0
32,B004,1447212374,0,0
21,B002,1447097569,1,1
22,B002,1447097873,0,0
23,B002,1447098175,0,0
24,B002,1447098480,0,0
25,B002,1447098777,0,0
26,B002,1447099078,0,0
27,B002,1447099386,0,0
28,B002,1447099683,0,0
29,B002,1447099986,0,0
30,B002,1447100285,0,0
31,B002,1447100586,0,0
32,B002,1447100887,0,0
20,B004,1447317229,3,3
21,B004,1447317534,6,6
22,B004,1447317864,7,7
23,B004,1447318152,14,14
24,B004,1447318485,17,17
25,B004,1447318825,34,34
26,B004,1447319130,60,60
27,B004,1447319405,73,73
28,B004,1447319682,84,84
29,B004,1447320031,88,88
30,B004,1447320307,93,93
21,B002,1447432342,8,8
22,B002,1447432644,7,7
23,B002,1447432942,7,7
24,B002,1447433248,7,7
25,B002,1447433549,6,6
26,B002,1447433855,4,4
27,B002,1447434157,3,3
28,B002,1447434455,3,3
29,B002,1447434761,3,3
30,B002,1447434957,3,3
31,B002,1447435357,3,3
32,B002,1447435654,3,3
21,B004,1446867225,0,0
22,B004,1446867526,0,0
23,B004,1446867826,0,0
24,B004,1446868128,0,0
25,B004,1446868428,0,0
26,B004,1446868729,0,0
27,B004,1446869030,0,0
28,B004,1446869338,0,0
29,B004,1446869637,0,0
30,B004,1446869939,0,0
31,B004,1446870240,0,0
32,B004,1446870541,0,0
21,B004,1447097569,0,0
22,B004,1447097873,0,0
23,B004,1447098175,0,0
24,B004,1447098480,0,0
25,B004,1447098777,0,0
26,B004,1447099078,0,0
27,B004,1447099386,0,0
28,B004,1447099683,0,0
29,B004,1447099986,0,0
30,B004,1447100285,0,0
31,B004,1447100586,0,0
32,B004,1447100887,0,0
21,B002,1446917593,0,0
22,B002,1446917894,0,0
23,B002,1446918105,0,0
24,B002,1446918494,0,0
25,B002,1446918797,0,0
26,B002,1446919096,0,0
27,B002,1446919397,0,0
28,B002,1446919696,0,0
29,B002,1446919999,0,0
30,B002,1446920299,0,0
31,B002,1446920598,0,0
32,B002,1446920900,0,0
21,B004,1446798611,0,0
22,B004,1446798918,0,0
23,B004,1446799220,0,0
24,B004,1446799527,0,0
25,B004,1446799843,1,1
26,B004,1446800155,1,1
27,B004,1446800463,5,5
28,B004,1446800763,7,7
29,B004,1446801052,7,7
30,B004,1446801352,7,7
31,B004,1446801651,8,8
32,B004,1446801956,9,9
21,B003,1446575485,2,2
22,B003,1446575795,1,1
23,B003,1446576092,1,1
24,B003,1446576392,1,1
25,B003,1446576693,1,1
26,B003,1446576999,1,1
27,B003,1446577306,1,1
28,B003,1446577609,0,0
29,B003,1446577909,0,0
30,B003,1446578204,0,0
31,B003,1446578510,0,0
32,B003,1446578809,0,0
21,B003,1446798611,3,3
22,B003,1446798918,4,4
23,B003,1446799220,7,6
24,B003,1446799527,7,7
25,B003,1446799843,6,6
26,B003,1446800155,9,9
27,B003,1446800463,10,10
28,B003,1446800763,12,12
29,B003,1446801052,19,19
30,B003,1446801352,21,21
31,B003,1446801651,24,24
32,B003,1446801956,26,26
18,B003,1447284928,0,0
19,B003,1447285224,0,0
20,B003,1447285519,0,0
21,B003,1447285825,0,0
22,B003,1447286129,0,0
23,B003,1447286432,0,0
24,B003,1447286742,0,0
25,B003,1447287030,0,0
26,B003,1447287897,0,0
21,B003,1447345936,15,15
22,B003,1447346239,12,12
23,B003,1447346545,11,11
24,B003,1447346858,10,9
25,B003,1447347165,9,9
26,B003,1447347473,6,6
27,B003,1447347792,5,5
28,B003,1447348097,4,4
29,B003,1447348385,3,3
30,B003,1447348672,1,1
31,B003,1447348973,3,3
32,B003,1447349279,3,3
21,B002,1447677160,15,15
22,B002,1447677467,15,15
23,B002,1447677774,15,15
24,B002,1447678102,14,14
25,B002,1447678427,13,13
26,B002,1447678746,10,10
27,B002,1447679060,26,25
28,B002,1447679336,28,28
29,B002,1447679619,33,33
30,B002,1447679910,32,32
31,B002,1447680211,34,34
32,B002,1447680523,31,31
20,B003,1447320889,7,7
21,B003,1447321189,7,7
22,B003,1447321511,7,7
23,B003,1447321817,4,4
24,B003,1447322157,14,13
25,B003,1447322486,13,13
26,B003,1447322799,8,8
27,B003,1447323055,6,6
28,B003,1447323351,4,4
29,B003,1447323646,5,5
30,B003,1447323957,5,5
21,B004,1446856371,0,0
22,B004,1446856679,0,0
23,B004,1446856979,0,0
24,B004,1446857275,0,0
25,B004,1446857577,0,0
26,B004,1446857901,0,0
27,B004,1446858184,0,0
28,B004,1446858443,0,0
29,B004,1446858780,0,0
30,B004,1446859081,0,0
31,B004,1446859381,0,0
32,B004,1446859681,0,0
21,B002,1447572648,0,0
22,B002,1447572948,0,0
23,B002,1447573251,0,0
24,B002,1447573550,0,0
25,B002,1447573850,0,0
26,B002,1447574151,0,0
27,B002,1447574453,0,0
28,B002,1447574754,0,0
29,B002,1447575054,0,0
30,B002,1447575354,0,0
31,B002,1447575656,0,0
32,B002,1447575956,0,0
19,B003,1447756488,7,7
20,B003,1447756813,9,9
21,B003,1447757117,8,8
22,B003,1447757432,11,11
23,B003,1447757775,17,17
24,B003,1447758119,19,19
25,B003,1447758397,31,31
26,B003,1447758799,56,55
27,B003,1447759271,52,52
28,B003,1447759567,54,54
21,B004,1447374832,0,0
22,B004,1447375129,0,0
23,B004,1447375425,0,0
24,B004,1447375725,0,0
25,B004,1447376032,0,0
26,B004,1447376325,0,0
27,B004,1447376647,0,0
28,B004,1447376931,0,0
29,B004,1447377234,0,0
30,B004,1447377531,0,0
31,B004,1447377833,0,0
32,B004,1447378134,0,0
21,B004,1447007617,0,0
22,B004,1447007919,0,0
23,B004,1447008220,0,0
24,B004,1447008525,0,0
25,B004,1447008830,0,0
26,B004,1447009122,0,0
27,B004,1447009425,0,0
28,B004,1447009728,0,0
29,B004,1447010036,0,0
30,B004,1447010334,0,0
31,B004,1447010636,0,0
32,B004,1447010936,0,0
21,B003,1446928417,0,0
22,B003,1446928718,0,0
23,B003,1446929018,0,0
24,B003,1446929317,0,0
25,B003,1446929618,0,0
26,B003,1446929921,0,0
27,B003,1446930221,0,0
28,B003,1446930522,0,0
29,B003,1446930822,0,0
30,B003,1446931123,0,0
31,B003,1446931425,0,0
32,B003,1446931725,0,0
20,B004,1447464853,0,0
21,B004,1447465152,0,0
22,B004,1447465452,0,0
23,B004,1447465753,0,0
24,B004,1447466053,0,0
25,B004,1447466356,0,0
26,B004,1447466659,0,0
27,B004,1447466970,0,0
28,B004,1447467260,0,0
29,B004,1447467561,0,0
30,B004,1447467864,0,0
21,B002,1446831095,13,13
22,B002,1446831397,13,13
23,B002,1446831699,9,9
24,B002,1446831997,7,7
25,B002,1446832296,7,7
26,B002,1446832600,8,8
27,B002,1446832899,8,8
28,B002,1446833198,7,7
29,B002,1446833500,6,6
30,B002,1446833796,6,6
31,B002,1446834100,7,7
